route_id_x,service_id,trip_id,trip_headsign,direction_id_x,shape_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,category_x,status_x,route_id_y,direction_id_y,arrival_time,departure_time,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,category_y,route_id,geometry,isOKU,status_y,search,start_time,end_time,headway_secs
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:45:46,6:46:01,KJ21,17,ASIA JAYA,3.104343,101.637695,LRT,KJ,[object Object],True,valid,LRT ASIA JAYA,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:45:46,6:46:01,KJ21,17,ASIA JAYA,3.104343,101.637695,LRT,KJ,[object Object],True,valid,LRT ASIA JAYA,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:45:46,6:46:01,KJ21,17,ASIA JAYA,3.104343,101.637695,LRT,KJ,[object Object],True,valid,LRT ASIA JAYA,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:45:46,6:46:01,KJ21,17,ASIA JAYA,3.104343,101.637695,LRT,KJ,[object Object],True,valid,LRT ASIA JAYA,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:47:40,6:47:55,KJ20,18,TAMAN JAYA,3.104086,101.645248,LRT,KJ,[object Object],True,valid,LRT TAMAN JAYA,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:47:40,6:47:55,KJ20,18,TAMAN JAYA,3.104086,101.645248,LRT,KJ,[object Object],True,valid,LRT TAMAN JAYA,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:47:40,6:47:55,KJ20,18,TAMAN JAYA,3.104086,101.645248,LRT,KJ,[object Object],True,valid,LRT TAMAN JAYA,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:47:40,6:47:55,KJ20,18,TAMAN JAYA,3.104086,101.645248,LRT,KJ,[object Object],True,valid,LRT TAMAN JAYA,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:47:40,6:47:55,KJ20,18,TAMAN JAYA,3.104086,101.645248,LRT,KJ,[object Object],True,valid,LRT TAMAN JAYA,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:51:26,6:51:43,KJ19,19,UNIVERSITI,3.114616,101.661639,LRT,KJ,[object Object],True,valid,LRT UNIVERSITI,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:51:26,6:51:43,KJ19,19,UNIVERSITI,3.114616,101.661639,LRT,KJ,[object Object],True,valid,LRT UNIVERSITI,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:51:26,6:51:43,KJ19,19,UNIVERSITI,3.114616,101.661639,LRT,KJ,[object Object],True,valid,LRT UNIVERSITI,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:51:26,6:51:43,KJ19,19,UNIVERSITI,3.114616,101.661639,LRT,KJ,[object Object],True,valid,LRT UNIVERSITI,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:51:26,6:51:43,KJ19,19,UNIVERSITI,3.114616,101.661639,LRT,KJ,[object Object],True,valid,LRT UNIVERSITI,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:53:35,6:53:52,KJ18,20,KERINCHI,3.115506,101.668572,LRT,KJ,[object Object],True,valid,LRT KERINCHI,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:53:35,6:53:52,KJ18,20,KERINCHI,3.115506,101.668572,LRT,KJ,[object Object],True,valid,LRT KERINCHI,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:53:35,6:53:52,KJ18,20,KERINCHI,3.115506,101.668572,LRT,KJ,[object Object],True,valid,LRT KERINCHI,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:53:35,6:53:52,KJ18,20,KERINCHI,3.115506,101.668572,LRT,KJ,[object Object],True,valid,LRT KERINCHI,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:53:35,6:53:52,KJ18,20,KERINCHI,3.115506,101.668572,LRT,KJ,[object Object],True,valid,LRT KERINCHI,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:55:44,6:56:02,KJ17,21,ABDULLAH HUKUM,3.118735,101.672897,LRT,KJ,[object Object],True,valid,LRT ABDULLAH HUKUM,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:55:44,6:56:02,KJ17,21,ABDULLAH HUKUM,3.118735,101.672897,LRT,KJ,[object Object],True,valid,LRT ABDULLAH HUKUM,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:55:44,6:56:02,KJ17,21,ABDULLAH HUKUM,3.118735,101.672897,LRT,KJ,[object Object],True,valid,LRT ABDULLAH HUKUM,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:55:44,6:56:02,KJ17,21,ABDULLAH HUKUM,3.118735,101.672897,LRT,KJ,[object Object],True,valid,LRT ABDULLAH HUKUM,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:55:44,6:56:02,KJ17,21,ABDULLAH HUKUM,3.118735,101.672897,LRT,KJ,[object Object],True,valid,LRT ABDULLAH HUKUM,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:58:25,6:58:42,KJ16,22,BANK RAKYAT BANGSAR,3.127588,101.679062,LRT,KJ,[object Object],True,valid,LRT BANK RAKYAT BANGSAR,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:58:25,6:58:42,KJ16,22,BANK RAKYAT BANGSAR,3.127588,101.679062,LRT,KJ,[object Object],True,valid,LRT BANK RAKYAT BANGSAR,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:58:25,6:58:42,KJ16,22,BANK RAKYAT BANGSAR,3.127588,101.679062,LRT,KJ,[object Object],True,valid,LRT BANK RAKYAT BANGSAR,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:58:25,6:58:42,KJ16,22,BANK RAKYAT BANGSAR,3.127588,101.679062,LRT,KJ,[object Object],True,valid,LRT BANK RAKYAT BANGSAR,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,6:58:25,6:58:42,KJ16,22,BANK RAKYAT BANGSAR,3.127588,101.679062,LRT,KJ,[object Object],True,valid,LRT BANK RAKYAT BANGSAR,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:01:08,7:01:43,KJ15,23,KL SENTRAL,3.13442,101.68625,LRT,KJ,[object Object],True,valid,LRT KL SENTRAL,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:01:08,7:01:43,KJ15,23,KL SENTRAL,3.13442,101.68625,LRT,KJ,[object Object],True,valid,LRT KL SENTRAL,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:01:08,7:01:43,KJ15,23,KL SENTRAL,3.13442,101.68625,LRT,KJ,[object Object],True,valid,LRT KL SENTRAL,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:01:08,7:01:43,KJ15,23,KL SENTRAL,3.13442,101.68625,LRT,KJ,[object Object],True,valid,LRT KL SENTRAL,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:01:08,7:01:43,KJ15,23,KL SENTRAL,3.13442,101.68625,LRT,KJ,[object Object],True,valid,LRT KL SENTRAL,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:04:42,7:05:17,KJ14,24,PASAR SENI,3.142439,101.69531,LRT,KJ,[object Object],True,valid,LRT PASAR SENI,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:04:42,7:05:17,KJ14,24,PASAR SENI,3.142439,101.69531,LRT,KJ,[object Object],True,valid,LRT PASAR SENI,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:04:42,7:05:17,KJ14,24,PASAR SENI,3.142439,101.69531,LRT,KJ,[object Object],True,valid,LRT PASAR SENI,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:04:42,7:05:17,KJ14,24,PASAR SENI,3.142439,101.69531,LRT,KJ,[object Object],True,valid,LRT PASAR SENI,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:04:42,7:05:17,KJ14,24,PASAR SENI,3.142439,101.69531,LRT,KJ,[object Object],True,valid,LRT PASAR SENI,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:07:43,7:08:18,KJ13,25,MASJID JAMEK,3.149714,101.696815,LRT,KJ,[object Object],True,valid,LRT MASJID JAMEK,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:07:43,7:08:18,KJ13,25,MASJID JAMEK,3.149714,101.696815,LRT,KJ,[object Object],True,valid,LRT MASJID JAMEK,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:07:43,7:08:18,KJ13,25,MASJID JAMEK,3.149714,101.696815,LRT,KJ,[object Object],True,valid,LRT MASJID JAMEK,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:07:43,7:08:18,KJ13,25,MASJID JAMEK,3.149714,101.696815,LRT,KJ,[object Object],True,valid,LRT MASJID JAMEK,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:07:43,7:08:18,KJ13,25,MASJID JAMEK,3.149714,101.696815,LRT,KJ,[object Object],True,valid,LRT MASJID JAMEK,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:10:17,7:10:32,KJ12,26,DANG WANGI,3.156942,101.701975,LRT,KJ,[object Object],True,valid,LRT DANG WANGI,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:10:17,7:10:32,KJ12,26,DANG WANGI,3.156942,101.701975,LRT,KJ,[object Object],True,valid,LRT DANG WANGI,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:10:17,7:10:32,KJ12,26,DANG WANGI,3.156942,101.701975,LRT,KJ,[object Object],True,valid,LRT DANG WANGI,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:10:17,7:10:32,KJ12,26,DANG WANGI,3.156942,101.701975,LRT,KJ,[object Object],True,valid,LRT DANG WANGI,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:10:17,7:10:32,KJ12,26,DANG WANGI,3.156942,101.701975,LRT,KJ,[object Object],True,valid,LRT DANG WANGI,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:12:11,7:12:26,KJ11,27,KAMPUNG BARU,3.161386,101.706608,LRT,KJ,[object Object],True,valid,LRT KAMPUNG BARU,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:12:11,7:12:26,KJ11,27,KAMPUNG BARU,3.161386,101.706608,LRT,KJ,[object Object],True,valid,LRT KAMPUNG BARU,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:12:11,7:12:26,KJ11,27,KAMPUNG BARU,3.161386,101.706608,LRT,KJ,[object Object],True,valid,LRT KAMPUNG BARU,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:12:11,7:12:26,KJ11,27,KAMPUNG BARU,3.161386,101.706608,LRT,KJ,[object Object],True,valid,LRT KAMPUNG BARU,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:12:11,7:12:26,KJ11,27,KAMPUNG BARU,3.161386,101.706608,LRT,KJ,[object Object],True,valid,LRT KAMPUNG BARU,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:14:39,7:15:14,KJ10,28,KLCC,3.158935,101.713287,LRT,KJ,[object Object],True,valid,LRT KLCC,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:14:39,7:15:14,KJ10,28,KLCC,3.158935,101.713287,LRT,KJ,[object Object],True,valid,LRT KLCC,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:14:39,7:15:14,KJ10,28,KLCC,3.158935,101.713287,LRT,KJ,[object Object],True,valid,LRT KLCC,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:14:39,7:15:14,KJ10,28,KLCC,3.158935,101.713287,LRT,KJ,[object Object],True,valid,LRT KLCC,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:14:39,7:15:14,KJ10,28,KLCC,3.158935,101.713287,LRT,KJ,[object Object],True,valid,LRT KLCC,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:17:09,7:17:44,KJ9,29,AMPANG PARK,3.159894,101.719017,LRT,KJ,[object Object],True,valid,LRT AMPANG PARK,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:17:09,7:17:44,KJ9,29,AMPANG PARK,3.159894,101.719017,LRT,KJ,[object Object],True,valid,LRT AMPANG PARK,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:17:09,7:17:44,KJ9,29,AMPANG PARK,3.159894,101.719017,LRT,KJ,[object Object],True,valid,LRT AMPANG PARK,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:17:09,7:17:44,KJ9,29,AMPANG PARK,3.159894,101.719017,LRT,KJ,[object Object],True,valid,LRT AMPANG PARK,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:17:09,7:17:44,KJ9,29,AMPANG PARK,3.159894,101.719017,LRT,KJ,[object Object],True,valid,LRT AMPANG PARK,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:19:40,7:19:55,KJ8,30,DAMAI,3.164406,101.724489,LRT,KJ,[object Object],True,valid,LRT DAMAI,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:19:40,7:19:55,KJ8,30,DAMAI,3.164406,101.724489,LRT,KJ,[object Object],True,valid,LRT DAMAI,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:19:40,7:19:55,KJ8,30,DAMAI,3.164406,101.724489,LRT,KJ,[object Object],True,valid,LRT DAMAI,9:00:00,17:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:19:40,7:19:55,KJ8,30,DAMAI,3.164406,101.724489,LRT,KJ,[object Object],True,valid,LRT DAMAI,17:00:00,19:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:19:40,7:19:55,KJ8,30,DAMAI,3.164406,101.724489,LRT,KJ,[object Object],True,valid,LRT DAMAI,19:00:00,23:15:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:21:46,7:22:01,KJ7,31,DATO' KERAMAT,3.16509,101.73184,LRT,KJ,[object Object],True,valid,LRT DATO' KERAMAT,6:00:00,7:00:00,420
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:21:46,7:22:01,KJ7,31,DATO' KERAMAT,3.16509,101.73184,LRT,KJ,[object Object],True,valid,LRT DATO' KERAMAT,7:00:00,9:00:00,240
KJ,MonFri,KJL_MonFri_0,From Putra Heights to Gombak,0,shp_KJ_0,rapidrail,KJL,LRT Kelana Jaya Line,Gombak ~ Putra Heights,1,D50032,FFFFFF,LRT,valid,KJL,0,7:21:46,7:22:01,KJ7,31,DATO' KERAMAT,3.16509,101.73184,LRT,KJ,[object Object],True,valid,LRT DATO' KERAMAT,9:00:00,17:00:00,420
