route_id_x,direction_id_x,trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,category_x,route_id_y,geometry,isOKU,status_x,search,route_id,service_id,trip_headsign,direction_id_y,shape_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,category_y,status_y
KGL,0,KGL_Sat_0,6:19:54,6:20:24,KG12,8,PHILEO DAMANSARA,3.129864,101.642471,MRT,MRT,[object Object],True,valid,MRT PHILEO DAMANSARA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:24:24,6:24:50,KG13,9,PUSAT BANDAR DAMANSARA,3.143444,101.662857,MRT,MRT,[object Object],True,valid,MRT PUSAT BANDAR DAMANSARA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:27:50,6:28:16,KG14,10,SEMANTAN,3.150977,101.665497,MRT,MRT,[object Object],True,valid,MRT SEMANTAN,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:32:16,6:32:56,KG15,11,MUZIUM NEGARA,3.137317,101.687336,MRT,MRT,[object Object],True,valid,MRT MUZIUM NEGARA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:35:56,6:36:36,KG16,12,PASAR SENI,3.142293265,101.6955642,MRT,MRT,[object Object],True,valid,MRT PASAR SENI,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:38:36,6:39:16,KG17,13,MERDEKA,3.141969,101.70205,MRT,MRT,[object Object],True,valid,MRT MERDEKA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:42:16,6:42:56,KG18A,14,BUKIT BINTANG ,3.146503,101.710947,MRT,MRT,[object Object],True,valid,MRT BUKIT BINTANG ,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:45:56,6:46:22,KG20,15,TUN RAZAK EXCHANGE,3.142403,101.720156,MRT,MRT,[object Object],True,valid,MRT TUN RAZAK EXCHANGE,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:48:22,6:48:48,KG21,16,COCHRANE,3.132829,101.722962,MRT,MRT,[object Object],True,valid,MRT COCHRANE,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:50:48,6:51:28,KG22,17,MALURI,3.123623,101.727809,MRT,MRT,[object Object],True,valid,MRT MALURI,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:54:28,6:54:54,KG23,18,TAMAN PERTAMA,3.112547,101.729371,MRT,MRT,[object Object],True,valid,MRT TAMAN PERTAMA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,6:56:54,6:57:20,KG24,19,TAMAN MIDAH,3.104505,101.732186,MRT,MRT,[object Object],True,valid,MRT TAMAN MIDAH,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:00:20,7:00:46,KG25,20,TAMAN MUTIARA,3.090989,101.740453,MRT,MRT,[object Object],True,valid,MRT TAMAN MUTIARA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:03:46,7:04:12,KG26,21,TAMAN CONNAUGHT,3.079172,101.74522,MRT,MRT,[object Object],True,valid,MRT TAMAN CONNAUGHT,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:07:12,7:07:38,KG27,22,TAMAN SUNTEX,3.071578,101.763552,MRT,MRT,[object Object],True,valid,MRT TAMAN SUNTEX,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:09:38,7:10:04,KG28,23,SRI RAYA,3.062273,101.772899,MRT,MRT,[object Object],True,valid,MRT SRI RAYA,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:13:04,7:13:30,KG29,24,BANDAR TUN HUSSIEN ONN,3.048223,101.775109,MRT,MRT,[object Object],True,valid,MRT BANDAR TUN HUSSIEN ONN,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:15:30,7:15:56,KG30,25,BATU 11 CHERAS,3.041339,101.773383,MRT,MRT,[object Object],True,valid,MRT BATU 11 CHERAS,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:18:56,7:19:22,KG31,26,BUKIT DUKUNG,3.026413,101.771072,MRT,MRT,[object Object],True,valid,MRT BUKIT DUKUNG,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:23:22,7:23:48,KG33,27,SUNGAI JERNIH,3.000948,101.783857,MRT,MRT,[object Object],True,valid,MRT SUNGAI JERNIH,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:25:48,7:26:14,KG34,28,STADIUM KAJANG,2.994514,101.786338,MRT,MRT,[object Object],True,valid,MRT STADIUM KAJANG,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sat_0,7:28:14,7:28:54,KG35,29,KAJANG,2.982778,101.790278,MRT,MRT,[object Object],True,valid,MRT KAJANG,KGL,Sat,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:00:00,6:00:18,KG35,1,KAJANG,2.982778,101.790278,MRT,MRT,[object Object],True,valid,MRT KAJANG,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:02:18,6:02:44,KG34,2,STADIUM KAJANG,2.994514,101.786338,MRT,MRT,[object Object],True,valid,MRT STADIUM KAJANG,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:04:44,6:05:10,KG33,3,SUNGAI JERNIH,3.000948,101.783857,MRT,MRT,[object Object],True,valid,MRT SUNGAI JERNIH,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:09:10,6:09:36,KG31,4,BUKIT DUKUNG,3.026413,101.771072,MRT,MRT,[object Object],True,valid,MRT BUKIT DUKUNG,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:12:36,6:13:02,KG30,5,BATU 11 CHERAS,3.041339,101.773383,MRT,MRT,[object Object],True,valid,MRT BATU 11 CHERAS,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:15:02,6:15:28,KG29,6,BANDAR TUN HUSSIEN ONN,3.048223,101.775109,MRT,MRT,[object Object],True,valid,MRT BANDAR TUN HUSSIEN ONN,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:18:28,6:18:54,KG28,7,SRI RAYA,3.062273,101.772899,MRT,MRT,[object Object],True,valid,MRT SRI RAYA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:20:54,6:21:20,KG27,8,TAMAN SUNTEX,3.071578,101.763552,MRT,MRT,[object Object],True,valid,MRT TAMAN SUNTEX,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:24:20,6:24:46,KG26,9,TAMAN CONNAUGHT,3.079172,101.74522,MRT,MRT,[object Object],True,valid,MRT TAMAN CONNAUGHT,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:27:46,6:28:12,KG25,10,TAMAN MUTIARA,3.090989,101.740453,MRT,MRT,[object Object],True,valid,MRT TAMAN MUTIARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:31:12,6:31:38,KG24,11,TAMAN MIDAH,3.104505,101.732186,MRT,MRT,[object Object],True,valid,MRT TAMAN MIDAH,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:33:38,6:34:04,KG23,12,TAMAN PERTAMA,3.112547,101.729371,MRT,MRT,[object Object],True,valid,MRT TAMAN PERTAMA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:37:04,6:37:44,KG22,13,MALURI,3.123623,101.727809,MRT,MRT,[object Object],True,valid,MRT MALURI,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:39:44,6:40:10,KG21,14,COCHRANE,3.132829,101.722962,MRT,MRT,[object Object],True,valid,MRT COCHRANE,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:42:10,6:42:36,KG20,15,TUN RAZAK EXCHANGE,3.142403,101.720156,MRT,MRT,[object Object],True,valid,MRT TUN RAZAK EXCHANGE,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:45:36,6:46:16,KG18A,16,BUKIT BINTANG ,3.146503,101.710947,MRT,MRT,[object Object],True,valid,MRT BUKIT BINTANG ,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:49:16,6:49:56,KG17,17,MERDEKA,3.141969,101.70205,MRT,MRT,[object Object],True,valid,MRT MERDEKA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:51:56,6:52:36,KG16,18,PASAR SENI,3.142293265,101.6955642,MRT,MRT,[object Object],True,valid,MRT PASAR SENI,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,6:55:36,6:56:16,KG15,19,MUZIUM NEGARA,3.137317,101.687336,MRT,MRT,[object Object],True,valid,MRT MUZIUM NEGARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:00:16,7:00:42,KG14,20,SEMANTAN,3.150977,101.665497,MRT,MRT,[object Object],True,valid,MRT SEMANTAN,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:03:42,7:04:08,KG13,21,PUSAT BANDAR DAMANSARA,3.143444,101.662857,MRT,MRT,[object Object],True,valid,MRT PUSAT BANDAR DAMANSARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:08:08,7:08:48,KG12,22,PHILEO DAMANSARA,3.129864,101.642471,MRT,MRT,[object Object],True,valid,MRT PHILEO DAMANSARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:10:48,7:11:14,KG10,23,TAMAN TUN DR ISMAIL,3.13613,101.630539,MRT,MRT,[object Object],True,valid,MRT TAMAN TUN DR ISMAIL,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:14:14,7:14:40,KG09,24,BANDAR UTAMA,3.14671,101.618599,MRT,MRT,[object Object],True,valid,MRT BANDAR UTAMA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:17:40,7:18:06,KG08,25,MUTIARA DAMANSARA,3.155301,101.609077,MRT,MRT,[object Object],True,valid,MRT MUTIARA DAMANSARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:20:06,7:20:32,KG07,26,SURIAN,3.14948,101.593925,MRT,MRT,[object Object],True,valid,MRT SURIAN,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:22:32,7:22:58,KG06,27,KOTA DAMANSARA,3.150134,101.57869,MRT,MRT,[object Object],True,valid,MRT KOTA DAMANSARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:25:58,7:26:24,KG05,28,KWASA SENTRAL,3.170112,101.564651,MRT,MRT,[object Object],True,valid,MRT KWASA SENTRAL,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,1,KGL_Sat_1,7:28:24,7:28:50,KG04,29,KWASA DAMANSARA,3.176146,101.572052,MRT,MRT,[object Object],True,valid,MRT KWASA DAMANSARA,KGL,Sat,From Kajang to Kwasa Damansara,1,shp_MRT_1,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:00:00,6:00:18,KG04,1,KWASA DAMANSARA,3.176146,101.572052,MRT,MRT,[object Object],True,valid,MRT KWASA DAMANSARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:02:18,6:02:44,KG05,2,KWASA SENTRAL,3.170112,101.564651,MRT,MRT,[object Object],True,valid,MRT KWASA SENTRAL,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:05:44,6:06:10,KG06,3,KOTA DAMANSARA,3.150134,101.57869,MRT,MRT,[object Object],True,valid,MRT KOTA DAMANSARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:08:10,6:08:36,KG07,4,SURIAN,3.14948,101.593925,MRT,MRT,[object Object],True,valid,MRT SURIAN,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:10:36,6:11:02,KG08,5,MUTIARA DAMANSARA,3.155301,101.609077,MRT,MRT,[object Object],True,valid,MRT MUTIARA DAMANSARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:14:02,6:14:28,KG09,6,BANDAR UTAMA,3.14671,101.618599,MRT,MRT,[object Object],True,valid,MRT BANDAR UTAMA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:17:28,6:17:54,KG10,7,TAMAN TUN DR ISMAIL,3.13613,101.630539,MRT,MRT,[object Object],True,valid,MRT TAMAN TUN DR ISMAIL,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:19:54,6:20:24,KG12,8,PHILEO DAMANSARA,3.129864,101.642471,MRT,MRT,[object Object],True,valid,MRT PHILEO DAMANSARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:24:24,6:24:50,KG13,9,PUSAT BANDAR DAMANSARA,3.143444,101.662857,MRT,MRT,[object Object],True,valid,MRT PUSAT BANDAR DAMANSARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:27:50,6:28:16,KG14,10,SEMANTAN,3.150977,101.665497,MRT,MRT,[object Object],True,valid,MRT SEMANTAN,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:32:16,6:32:56,KG15,11,MUZIUM NEGARA,3.137317,101.687336,MRT,MRT,[object Object],True,valid,MRT MUZIUM NEGARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:35:56,6:36:36,KG16,12,PASAR SENI,3.142293265,101.6955642,MRT,MRT,[object Object],True,valid,MRT PASAR SENI,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:38:36,6:39:16,KG17,13,MERDEKA,3.141969,101.70205,MRT,MRT,[object Object],True,valid,MRT MERDEKA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:42:16,6:42:56,KG18A,14,BUKIT BINTANG ,3.146503,101.710947,MRT,MRT,[object Object],True,valid,MRT BUKIT BINTANG ,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:45:56,6:46:22,KG20,15,TUN RAZAK EXCHANGE,3.142403,101.720156,MRT,MRT,[object Object],True,valid,MRT TUN RAZAK EXCHANGE,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:48:22,6:48:48,KG21,16,COCHRANE,3.132829,101.722962,MRT,MRT,[object Object],True,valid,MRT COCHRANE,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:50:48,6:51:28,KG22,17,MALURI,3.123623,101.727809,MRT,MRT,[object Object],True,valid,MRT MALURI,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:54:28,6:54:54,KG23,18,TAMAN PERTAMA,3.112547,101.729371,MRT,MRT,[object Object],True,valid,MRT TAMAN PERTAMA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,6:56:54,6:57:20,KG24,19,TAMAN MIDAH,3.104505,101.732186,MRT,MRT,[object Object],True,valid,MRT TAMAN MIDAH,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:00:20,7:00:46,KG25,20,TAMAN MUTIARA,3.090989,101.740453,MRT,MRT,[object Object],True,valid,MRT TAMAN MUTIARA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:03:46,7:04:12,KG26,21,TAMAN CONNAUGHT,3.079172,101.74522,MRT,MRT,[object Object],True,valid,MRT TAMAN CONNAUGHT,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:07:12,7:07:38,KG27,22,TAMAN SUNTEX,3.071578,101.763552,MRT,MRT,[object Object],True,valid,MRT TAMAN SUNTEX,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:09:38,7:10:04,KG28,23,SRI RAYA,3.062273,101.772899,MRT,MRT,[object Object],True,valid,MRT SRI RAYA,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:13:04,7:13:30,KG29,24,BANDAR TUN HUSSIEN ONN,3.048223,101.775109,MRT,MRT,[object Object],True,valid,MRT BANDAR TUN HUSSIEN ONN,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:15:30,7:15:56,KG30,25,BATU 11 CHERAS,3.041339,101.773383,MRT,MRT,[object Object],True,valid,MRT BATU 11 CHERAS,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
KGL,0,KGL_Sun_0,7:18:56,7:19:22,KG31,26,BUKIT DUKUNG,3.026413,101.771072,MRT,MRT,[object Object],True,valid,MRT BUKIT DUKUNG,KGL,Sun,From Kwasa Damansara to Kajang,0,shp_MRT_0,rapidrail,KGL,MRT Kajang Line,Kwasa Damansara ~ Kajang,1,047940,FFFFFF,MRT,valid
